region_id,date,element,station_count,minimum,maximum
SA-06,20201022,TMAX,1,29.4,29.4
SA-06,20201022,TMIN,1,10.0,10.0
SA-06,20201023,TMIN,1,13.8,13.8
SA-06,20201025,TMIN,1,13.0,13.0
SA-06,20201026,TMAX,1,31.2,31.2
SA-06,20201026,TMIN,1,12.0,12.0
SA-06,20201027,TMAX,1,31.0,31.0
SA-06,20201030,TMAX,1,29.2,29.2
SA-06,20201030,TMIN,1,12.4,12.4
SA-06,20201031,TMAX,1,30.0,30.0
SA-06,20201101,TMAX,1,31.4,31.4
SA-06,20201101,TMIN,1,13.8,13.8
SA-06,20201102,TMAX,1,31.4,31.4
SA-06,20201102,TMIN,1,14.8,14.8
SA-06,20201103,TMAX,1,30.2,30.2
SA-06,20201103,TMIN,1,14.4,14.4
SA-06,20201104,TMAX,1,31.4,31.4
SA-06,20201105,TMAX,1,30.4,30.4
SA-06,20201105,TMIN,1,14.6,14.6
SA-06,20201106,TMAX,1,29.0,29.0
SA-06,20201106,TMIN,1,12.0,12.0
SA-06,20201107,TMAX,1,29.0,29.0
SA-06,20201107,TMIN,1,15.6,15.6
SA-06,20201109,PRCP,1,2.0,2.0
SA-06,20201109,TMAX,1,26.4,26.4
SA-06,20201110,TMIN,1,14.0,14.0
SA-06,20201111,TMIN,1,15.0,15.0
SA-06,20201112,TMAX,1,24.4,24.4
SA-06,20201112,TMIN,1,14.0,14.0
SA-06,20201113,TMAX,1,21.4,21.4
SA-06,20201114,TMAX,1,23.0,23.0
SA-06,20201114,TMIN,1,12.0,12.0
SA-06,20201115,TMAX,1,27.0,27.0
SA-06,20201115,TMIN,1,13.6,13.6
SA-06,20201116,TMIN,1,10.8,10.8
SA-06,20201117,TMAX,1,23.2,23.2
SA-06,20201117,TMIN,1,13.0,13.0
SA-06,20201118,TMAX,1,25.0,25.0
SA-06,20201118,TMIN,1,10.4,10.4
SA-06,20201119,TMAX,1,26.4,26.4
SA-06,20201119,TMIN,1,11.6,11.6
SA-06,20201120,TMAX,1,28.0,28.0
SA-06,20201120,TMIN,1,14.8,14.8
SA-06,20201121,PRCP,1,6.1,6.1
SA-06,20201121,TMAX,1,21.0,21.0
SA-06,20201122,TMAX,1,19.4,19.4
SA-06,20201122,TMIN,1,8.6,8.6
SA-06,20201123,TMAX,1,20.2,20.2
SA-06,20201123,TMIN,1,8.0,8.0
SA-06,20201124,TMAX,1,23.0,23.0
SA-06,20201124,TMIN,1,8.0,8.0
SA-06,20201125,TMAX,1,27.2,27.2
SA-06,20201125,TMIN,1,10.0,10.0
SA-06,20201126,TMAX,1,21.6,21.6
SA-07,20200501,TMIN,2,17.0,19.6
SA-07,20200502,TMAX,2,30.0,33.2
SA-07,20200502,TMIN,2,15.8,19.6
SA-07,20200503,TMAX,2,34.3,35.4
SA-07,20200503,TMIN,1,24.0,24.0
SA-07,20200504,TMAX,2,35.8,36.4
SA-07,20200504,TMIN,1,20.0,20.0
SA-07,20200505,TMAX,2,30.4,32.3
SA-07,20200505,TMIN,1,22.5,22.5
SA-07,20200506,TMAX,2,28.0,29.0
SA-07,20200506,TMIN,1,13.0,13.0
SA-07,20200507,TMAX,2,29.4,33.2
SA-07,20200507,TMIN,2,15.6,19.0
SA-07,20200508,TMAX,2,29.2,36.0
SA-07,20200509,TMAX,1,30.3,30.3
SA-07,20200509,TMIN,1,20.5,20.5
SA-07,20200510,TMAX,2,30.0,31.0
SA-07,20200510,TMIN,2,15.0,19.4
SA-07,20200511,TMAX,2,30.4,34.0
SA-07,20200511,TMIN,2,18.0,20.0
SA-07,20200512,TMAX,1,30.2,30.2
SA-07,20200512,TMIN,2,18.6,20.0
SA-07,20200513,TMIN,2,20.2,21.0
SA-07,20200514,TMAX,2,34.4,37.0
SA-07,20200514,TMIN,1,26.0,26.0
SA-07,20200515,TMAX,2,38.0,41.2
SA-07,20200515,TMIN,1,25.8,25.8
SA-07,20200516,TMAX,1,39.7,39.7
SA-07,20200516,TMIN,1,28.0,28.0
SA-07,20200517,TMAX,1,39.0,39.0
SA-07,20200517,TMIN,2,19.8,27.8
SA-07,20200518,TMAX,2,38.4,38.6
SA-07,20200518,TMIN,1,28.4,28.4
SA-07,20200519,TMAX,2,38.2,40.4
SA-07,20200519,TMIN,1,24.8,24.8
SA-07,20200520,TMAX,2,35.0,38.0
SA-07,20200520,TMIN,1,26.4,26.4
SA-07,20200521,TMAX,1,38.6,38.6
SA-07,20200521,TMIN,2,25.6,27.5
SA-07,20200522,TMAX,2,37.0,39.4
SA-07,20200522,TMIN,2,25.0,27.2
SA-07,20200523,TMAX,2,33.1,40.0
SA-07,20200523,TMIN,1,26.8,26.8
SA-07,20200524,TMAX,2,30.5,32.4
SA-07,20200525,TMAX,2,28.4,30.0
SA-07,20200526,TMAX,1,36.2,36.2
SA-07,20200526,TMIN,2,17.0,21.8
SA-07,20200527,TMAX,1,31.0,31.0
SA-07,20200527,TMIN,2,21.0,21.4
SA-07,20200528,TMAX,1,30.8,30.8
SA-07,20200528,TMIN,2,20.6,23.0
SA-07,20200529,TMAX,2,30.4,32.2
SA-07,20200529,TMIN,1,23.6,23.6
SA-07,20200530,TMAX,1,29.6,29.6
SA-07,20200530,TMIN,1,17.0,17.0
SA-07,20200531,TMAX,2,30.0,35.0
SA-07,20200531,TMIN,2,18.9,20.6
SA-07,20200601,TMAX,1,30.4,30.4
SA-07,20200601,TMIN,1,21.6,21.6
SA-07,20200602,TMAX,1,34.4,34.4
SA-07,20200602,TMIN,2,20.0,22.0
SA-07,20200603,TMAX,2,32.2,36.0
SA-07,20200603,TMIN,2,21.6,26.0
SA-07,20200604,TMAX,2,37.0,40.6
SA-07,20200604,TMIN,1,20.6,20.6
SA-07,20200605,TMAX,2,32.6,39.0
SA-07,20200606,TMAX,2,33.6,40.2
SA-07,20200607,TMAX,1,33.8,33.8
SA-07,20200608,TMAX,1,34.8,34.8
SA-07,20200608,TMIN,2,22.6,24.6
SA-07,20200609,TMAX,1,33.0,33.0
SA-07,20200609,TMIN,1,23.6,23.6
SA-07,20200610,TMAX,1,38.2,38.2
SA-07,20200611,TMAX,2,37.2,42.2
SA-07,20200611,TMIN,1,23.0,23.0
SA-07,20200612,TMAX,2,33.4,35.4
SA-07,20200612,TMIN,1,22.8,22.8
SA-07,20200613,TMAX,2,37.0,42.2
SA-07,20200613,TMIN,2,20.6,24.8
SA-07,20200614,TMAX,1,40.2,40.2
SA-07,20200614,TMIN,2,23.5,25.8
SA-07,20200615,TMAX,1,31.6,31.6
SA-07,20200616,TMAX,1,30.8,30.8
SA-07,20200616,TMIN,2,23.0,23.2
SA-07,20200617,TMAX,2,32.0,38.0
SA-07,20200617,TMIN,2,22.8,23.8
SA-07,20200618,TMAX,2,34.8,38.2
SA-07,20200618,TMIN,1,23.6,23.6
SA-07,20200619,TMAX,2,31.6,35.4
SA-07,20200619,TMIN,1,25.4,25.4
SA-07,20200620,TMAX,1,33.4,33.4
SA-07,20200620,TMIN,1,23.0,23.0
SA-07,20200621,TMAX,1,33.2,33.2
SA-07,20200621,TMIN,2,21.8,25.6
SA-07,20200622,TMAX,2,35.2,40.0
SA-07,20200622,TMIN,2,22.0,24.4
SA-07,20200623,TMAX,2,33.0,39.2
SA-07,20200624,TMAX,1,33.4,33.4
SA-07,20200625,TMAX,2,31.4,37.2
SA-07,20200625,TMIN,2,22.0,23.5
SA-07,20200626,TMAX,1,31.0,31.0
SA-07,20200626,TMIN,1,23.5,23.5
SA-07,20200627,TMIN,2,24.8,25.6
SA-07,20200628,TMAX,2,35.0,41.2
SA-07,20200628,TMIN,2,26.4,26.5
SA-07,20200629,TMAX,2,31.5,38.4
SA-07,20200629,TMIN,2,25.8,27.0
SA-07,20200630,TMAX,2,32.2,37.2
SA-07,20200630,TMIN,2,24.6,25.5
SA-07,20200701,TMAX,1,37.0,37.0
SA-07,20200701,TMIN,2,23.6,23.8
SA-07,20200702,TMAX,2,31.4,39.0
SA-07,20200702,TMIN,1,24.0,24.0
SA-07,20200703,TMAX,1,35.0,35.0
SA-07,20200703,TMIN,1,25.0,25.0
SA-07,20200704,TMAX,1,36.6,36.6
SA-07,20200704,TMIN,2,24.8,25.8
SA-07,20200705,TMAX,1,33.8,33.8
SA-07,20200705,TMIN,1,24.9,24.9
SA-07,20200706,TMAX,2,32.8,38.2
SA-07,20200706,TMIN,2,23.8,24.8
SA-07,20200707,TMAX,2,32.8,38.0
SA-07,20200707,TMIN,2,24.0,24.8
SA-07,20200708,TMAX,1,37.2,37.2
SA-07,20200708,TMIN,2,24.0,24.0
SA-07,20200709,TMAX,2,33.2,38.0
SA-07,20200709,TMIN,1,25.0,25.0
SA-07,20200710,TMAX,1,37.2,37.2
SA-07,20200711,TMAX,2,32.2,38.4
SA-07,20200711,TMIN,2,25.6,26.0
SA-07,20200712,TMAX,2,33.6,38.0
SA-07,20200712,TMIN,1,27.8,27.8
SA-07,20200713,TMAX,2,33.4,38.2
SA-07,20200713,TMIN,1,27.4,27.4
SA-07,20200714,TMAX,2,33.0,39.3
SA-07,20200714,TMIN,1,25.5,25.5
SA-07,20200715,TMAX,1,35.2,35.2
SA-07,20200715,TMIN,1,25.2,25.2
SA-07,20200716,TMAX,1,33.0,33.0
SA-07,20200716,TMIN,2,26.0,27.0
SA-07,20200717,TMAX,2,32.4,40.0
SA-07,20200718,TMAX,1,33.4,33.4
SA-07,20200718,TMIN,1,25.8,25.8
SA-07,20200719,TMAX,2,33.4,42.0
SA-07,20200719,TMIN,1,26.4,26.4
SA-07,20200720,TMAX,1,34.4,34.4
SA-07,20200720,TMIN,1,29.6,29.6
SA-07,20200721,TMAX,2,34.8,43.4
SA-07,20200721,TMIN,2,28.2,29.0
SA-07,20200722,TMAX,2,34.0,43.2
SA-07,20200722,TMIN,1,28.6,28.6
SA-07,20200723,TMAX,2,33.2,44.0
SA-07,20200723,TMIN,2,27.6,28.9
SA-07,20200724,TMAX,1,34.0,34.0
SA-07,20200724,TMIN,1,28.2,28.2
SA-07,20200725,TMAX,2,34.2,43.0
SA-07,20200725,TMIN,1,27.2,27.2
SA-07,20200726,TMAX,1,36.4,36.4
SA-07,20200726,TMIN,1,29.6,29.6
SA-07,20200727,TMAX,1,34.8,34.8
SA-07,20200727,TMIN,2,29.2,31.8
SA-07,20200728,TMAX,2,34.0,43.4
SA-07,20200728,TMIN,2,28.8,32.0
SA-07,20200729,TMAX,2,33.8,44.4
SA-07,20200729,TMIN,2,30.0,31.7
SA-07,20200730,TMAX,2,36.0,44.4
SA-07,20200730,TMIN,2,29.6,31.6
SA-07,20200731,TMAX,1,44.4,44.4
SA-07,20200731,TMIN,2,29.6,30.5
SA-07,20200801,TMAX,2,35.3,42.4
SA-07,20200802,TMIN,1,29.0,29.0
SA-07,20200803,TMAX,1,35.6,35.6
SA-07,20200803,TMIN,2,29.0,29.0
SA-07,20200804,TMAX,2,35.4,38.0
SA-07,20200804,TMIN,1,27.4,27.4
SA-07,20200805,TMAX,2,35.2,38.4
SA-07,20200805,TMIN,2,24.8,27.4
SA-07,20200806,TMAX,2,34.6,38.4
SA-07,20200806,TMIN,1,26.8,26.8
SA-07,20200807,TMIN,1,25.4,25.4
SA-07,20200808,TMIN,1,26.6,26.6
SA-07,20200809,TMAX,1,34.0,34.0
SA-07,20200809,TMIN,1,28.0,28.0
SA-07,20200810,TMAX,2,36.4,38.2
SA-07,20200810,TMIN,1,25.8,25.8
SA-07,20200811,TMAX,2,35.4,37.0
SA-07,20200811,TMIN,2,25.6,27.7
SA-07,20200812,TMAX,1,35.3,35.3
SA-07,20200812,TMIN,2,24.8,28.6
SA-07,20200813,TMAX,1,34.0,34.0
SA-07,20200813,TMIN,1,29.0,29.0
SA-07,20200814,TMAX,2,35.0,37.4
SA-07,20200814,TMIN,2,26.6,27.0
SA-07,20200815,TMAX,2,34.8,37.0
SA-07,20200815,TMIN,1,26.8,26.8
SA-07,20200816,TMAX,1,34.4,34.4
SA-07,20200816,TMIN,1,28.6,28.6
SA-07,20200817,TMAX,2,34.2,38.2
SA-07,20200817,TMIN,2,25.6,27.0
SA-07,20200818,TMAX,2,35.6,39.0
SA-07,20200818,TMIN,1,27.6,27.6
SA-07,20200819,TMAX,1,34.8,34.8
SA-07,20200819,TMIN,1,27.6,27.6
SA-07,20200820,TMAX,1,34.6,34.6
SA-07,20200820,TMIN,1,27.2,27.2
SA-07,20200821,TMAX,2,34.2,40.4
SA-07,20200821,TMIN,1,26.8,26.8
SA-07,20200822,TMAX,1,34.0,34.0
SA-07,20200822,TMIN,1,25.8,25.8
SA-07,20200823,TMAX,1,33.2,33.2
SA-07,20200823,TMIN,1,24.8,24.8
SA-07,20200824,TMIN,1,25.6,25.6
SA-07,20200825,TMAX,1,36.0,36.0
SA-07,20200825,TMIN,2,26.5,26.5
SA-07,20200826,TMAX,2,34.2,37.2
SA-07,20200826,TMIN,1,26.0,26.0
SA-07,20200827,TMAX,1,38.0,38.0
SA-07,20200827,TMIN,2,25.0,27.5
SA-07,20200828,TMAX,2,33.4,39.2
SA-07,20200828,TMIN,2,24.6,26.6
SA-07,20200829,TMAX,2,33.8,40.4
SA-07,20200829,TMIN,2,26.5,26.6
SA-07,20200830,TMAX,2,34.4,42.4
SA-07,20200830,TMIN,2,25.8,25.8
SA-07,20200831,TMAX,1,34.0,34.0
SA-07,20200831,TMIN,1,26.5,26.5
SA-07,20200901,TMIN,2,26.8,27.6
SA-07,20200902,TMAX,2,38.4,41.0
SA-07,20200902,TMIN,1,27.4,27.4
SA-07,20200903,TMAX,2,35.4,42.0
SA-07,20200903,TMIN,1,27.0,27.0
SA-07,20200904,TMAX,2,35.2,42.0
SA-07,20200904,TMIN,1,28.8,28.8
SA-07,20200905,TMAX,2,38.0,42.4
SA-07,20200906,TMIN,2,29.0,30.0
SA-07,20200907,TMAX,1,43.0,43.0
SA-07,20200907,TMIN,1,24.8,24.8
SA-07,20200908,TMAX,2,37.4,42.0
SA-07,20200908,TMIN,1,27.6,27.6
SA-07,20200909,TMAX,2,34.6,42.0
SA-07,20200909,TMIN,1,28.0,28.0
SA-07,20200910,TMAX,2,35.0,42.0
SA-07,20200910,TMIN,1,25.6,25.6
SA-07,20200911,TMAX,2,39.0,41.2
SA-07,20200911,TMIN,2,25.0,28.0
SA-07,20200912,TMAX,2,35.2,40.2
SA-07,20200912,TMIN,2,23.6,28.4
SA-07,20200913,TMAX,1,39.4,39.4
SA-07,20200915,TMAX,1,34.2,34.2
SA-07,20200915,TMIN,2,25.7,28.0
SA-07,20200916,TMAX,1,35.2,35.2
SA-07,20200916,TMIN,2,25.8,28.5
SA-07,20200917,TMAX,1,38.6,38.6
SA-07,20200917,TMIN,2,25.6,30.0
SA-07,20200918,TMAX,2,40.2,41.2
SA-07,20200918,TMIN,1,29.8,29.8
SA-07,20200921,TMAX,1,34.0,34.0
SA-07,20200921,TMIN,2,23.6,27.4
SA-07,20200922,TMAX,2,34.4,39.3
SA-07,20200922,TMIN,2,25.0,26.6
SA-07,20200923,TMIN,1,28.0,28.0
SA-07,20200924,TMAX,1,34.2,34.2
SA-07,20200924,TMIN,1,23.8,23.8
SA-07,20200925,TMAX,1,39.2,39.2
SA-07,20200925,TMIN,1,26.0,26.0
SA-07,20200926,TMAX,1,33.2,33.2
SA-07,20200926,TMIN,1,22.0,22.0
SA-07,20200927,TMIN,1,23.8,23.8
SA-07,20200928,TMAX,2,36.2,37.0
SA-07,20200928,TMIN,1,25.6,25.6
SA-07,20200929,TMAX,2,36.4,38.0
SA-07,20200929,TMIN,1,29.0,29.0
SA-07,20200930,TMAX,1,36.8,36.8
SA-07,20200930,TMIN,1,24.6,24.6
SA-07,20201001,TMAX,2,37.3,38.0
SA-07,20201001,TMIN,1,25.0,25.0
SA-07,20201002,TMAX,2,33.0,35.2
SA-07,20201002,TMIN,2,23.6,23.8
SA-07,20201003,TMAX,2,34.4,36.0
SA-07,20201004,TMAX,2,32.2,33.0
SA-07,20201004,TMIN,1,21.0,21.0
SA-07,20201005,TMAX,2,32.0,32.4
SA-07,20201005,TMIN,2,18.6,23.8
SA-07,20201006,TMAX,1,34.4,34.4
SA-07,20201006,TMIN,1,24.0,24.0
SA-07,20201007,TMAX,1,35.8,35.8
SA-07,20201007,TMIN,1,25.4,25.4
SA-07,20201008,TMAX,1,38.4,38.4
SA-07,20201008,TMIN,2,19.6,28.0
SA-07,20201009,TMAX,2,35.0,38.4
SA-07,20201009,TMIN,1,25.2,25.2
SA-07,20201010,TMAX,2,35.0,37.2
SA-07,20201010,TMIN,2,22.0,25.5
SA-07,20201012,TMAX,2,33.0,36.3
SA-07,20201012,TMIN,1,21.6,21.6
SA-07,20201013,TMAX,2,34.0,36.0
SA-07,20201013,TMIN,2,23.0,25.6
SA-07,20201014,TMAX,2,34.0,35.4
SA-07,20201014,TMIN,1,25.2,25.2
SA-07,20201015,TMAX,2,32.2,35.0
SA-07,20201015,TMIN,2,20.9,26.0
SA-07,20201016,TMAX,1,37.6,37.6
SA-07,20201016,TMIN,2,18.6,24.2
SA-07,20201017,TMAX,1,34.0,34.0
SA-07,20201017,TMIN,2,17.8,25.6
SA-07,20201018,TMAX,2,33.4,34.4
SA-07,20201018,TMIN,1,17.8,17.8
SA-07,20201019,TMAX,2,33.3,36.2
SA-07,20201019,TMIN,1,24.8,24.8
SA-07,20201020,TMAX,1,35.4,35.4
SA-07,20201020,TMIN,2,15.6,24.6
SA-07,20201021,TMAX,2,33.0,36.0
SA-07,20201021,TMIN,2,16.6,22.0
SA-07,20201022,TMAX,1,41.0,41.0
SA-07,20201022,TMIN,2,14.7,24.2
SA-07,20201023,TMAX,1,40.0,40.0
SA-07,20201023,TMIN,1,14.8,14.8
SA-07,20201024,TMAX,1,39.0,39.0
SA-07,20201024,TMIN,1,15.8,15.8
SA-07,20201025,TMAX,1,33.4,33.4
SA-07,20201025,TMIN,2,17.8,23.2
SA-07,20201026,TMAX,1,33.6,33.6
SA-07,20201026,TMIN,1,23.8,23.8
SA-07,20201027,TMAX,1,36.0,36.0
SA-07,20201027,TMIN,1,22.6,22.6
SA-07,20201028,TMAX,1,37.0,37.0
SA-07,20201028,TMIN,1,22.2,22.2
SA-07,20201029,TMAX,1,33.2,33.2
SA-07,20201029,TMIN,1,15.8,15.8
SA-07,20201030,TMAX,1,36.0,36.0
SA-07,20201030,TMIN,2,16.0,23.0
SA-07,20201031,TMAX,2,32.2,33.0
SA-07,20201031,TMIN,2,14.6,23.0
SA-07,20201101,TMAX,2,32.1,32.2
SA-07,20201101,TMIN,2,17.8,23.5
SA-07,20201102,TMIN,1,25.6,25.6
SA-07,20201103,TMAX,1,29.0,29.0
SA-07,20201103,TMIN,2,16.6,24.0
SA-07,20201104,TMAX,2,27.2,32.0
SA-07,20201104,TMIN,1,15.6,15.6
SA-07,20201105,TMAX,1,30.6,30.6
SA-07,20201105,TMIN,2,14.6,20.6
SA-07,20201106,TMAX,2,26.0,30.6
SA-07,20201106,TMIN,1,12.6,12.6
SA-07,20201107,TMAX,2,25.2,29.8
SA-07,20201107,TMIN,1,15.0,15.0
SA-07,20201108,TMAX,2,26.0,30.6
SA-07,20201108,TMIN,2,16.0,22.4
SA-07,20201109,TMAX,1,30.0,30.0
SA-07,20201109,TMIN,1,22.2,22.2
SA-07,20201110,TMAX,2,25.2,30.2
SA-07,20201110,TMIN,1,10.6,10.6
SA-07,20201111,TMAX,1,30.2,30.2
SA-07,20201111,TMIN,1,20.6,20.6
SA-07,20201112,TMAX,1,25.2,25.2
SA-07,20201112,TMIN,1,20.6,20.6
SA-07,20201113,TMAX,2,25.2,31.4
SA-07,20201113,TMIN,2,13.0,20.6
SA-07,20201114,TMAX,1,25.4,25.4
SA-07,20201114,TMIN,1,21.5,21.5
SA-07,20201115,TMAX,2,24.3,31.6
SA-07,20201115,TMIN,1,13.9,13.9
SA-07,20201116,TMIN,2,11.6,20.0
SA-07,20201117,TMAX,2,25.0,29.0
SA-07,20201117,TMIN,1,19.0,19.0
SA-07,20201118,TMAX,2,25.2,30.0
SA-07,20201118,TMIN,2,11.0,18.4
SA-07,20201119,TMAX,2,25.2,30.0
SA-07,20201119,TMIN,1,9.0,9.0
SA-07,20201120,TMIN,2,11.0,20.6
SA-07,20201121,TMAX,1,28.0,28.0
SA-07,20201121,TMIN,1,12.0,12.0
SA-07,20201122,TMAX,1,29.8,29.8
SA-07,20201122,TMIN,2,7.8,18.6
SA-07,20201123,TMAX,1,30.8,30.8
SA-07,20201123,TMIN,2,9.0,19.4
SA-07,20201124,TMAX,2,25.4,30.2
SA-07,20201124,TMIN,1,9.6,9.6
SA-07,20201125,TMAX,1,29.2,29.2
SA-07,20201125,TMIN,2,8.6,18.8
SA-08,20200501,TMAX,1,27.0,27.0
SA-08,20200501,TMIN,3,14.0,19.3
SA-08,20200502,TMAX,1,27.0,27.0
SA-08,20200502,TMIN,2,14.0,18.8
SA-08,20200503,TMAX,2,30.0,36.0
SA-08,20200503,TMIN,2,11.0,19.9
SA-08,20200504,TMAX,2,32.0,37.1
SA-08,20200504,TMIN,3,18.0,22.0
SA-08,20200505,TMAX,3,30.0,42.3
SA-08,20200505,TMIN,1,29.7,29.7
SA-08,20200506,TMAX,2,22.0,30.3
SA-08,20200506,TMIN,1,10.0,10.0
SA-08,20200507,TMAX,3,26.0,33.5
SA-08,20200507,TMIN,2,10.0,16.5
SA-08,20200508,TMAX,2,33.0,34.1
SA-08,20200508,TMIN,3,13.0,20.6
SA-08,20200509,TMAX,1,26.0,26.0
SA-08,20200510,TMAX,3,26.0,34.2
SA-08,20200510,TMIN,2,13.0,17.0
SA-08,20200511,TMAX,2,30.0,37.4
SA-08,20200511,TMIN,3,13.0,18.0
SA-08,20200512,TMAX,3,32.0,38.1
SA-08,20200512,TMIN,2,15.0,21.5
SA-08,20200513,TMAX,1,34.0,34.0
SA-08,20200513,TMIN,2,17.0,18.6
SA-08,20200514,TMAX,1,35.0,35.0
SA-08,20200514,TMIN,3,19.8,21.9
SA-08,20200515,TMAX,2,35.0,41.4
SA-08,20200515,TMIN,3,19.0,23.9
SA-08,20200516,TMAX,1,36.0,36.0
SA-08,20200516,TMIN,3,20.0,23.8
SA-08,20200517,TMAX,2,37.0,39.1
SA-08,20200517,TMIN,2,21.0,23.7
SA-08,20200518,TMAX,2,37.0,43.6
SA-08,20200518,TMIN,2,22.0,23.0
SA-08,20200519,TMAX,3,38.0,44.2
SA-08,20200519,TMIN,2,22.0,26.4
SA-08,20200520,TMAX,1,36.0,36.0
SA-08,20200520,TMIN,2,21.0,24.9
SA-08,20200521,TMAX,2,38.0,42.5
SA-08,20200521,TMIN,1,20.0,20.0
SA-08,20200522,TMAX,3,38.0,45.2
SA-08,20200522,TMIN,2,22.0,24.3
SA-08,20200523,TMAX,3,33.0,43.5
SA-08,20200523,TMIN,2,27.5,27.6
SA-08,20200524,TMAX,3,22.0,44.4
SA-08,20200525,TMAX,2,25.0,34.1
SA-08,20200525,TMIN,2,11.0,21.4
SA-08,20200526,TMAX,2,30.0,32.4
SA-08,20200526,TMIN,3,14.0,20.9
SA-08,20200527,TMAX,1,37.0,37.0
SA-08,20200527,TMIN,2,19.0,21.8
SA-08,20200528,TMAX,3,32.0,46.0
SA-08,20200528,TMIN,3,19.0,29.6
SA-08,20200529,TMAX,2,28.0,44.0
SA-08,20200529,TMIN,2,14.0,28.8
SA-08,20200530,TMAX,3,30.0,40.2
SA-08,20200530,TMIN,1,24.5,24.5
SA-08,20200531,TMAX,2,34.0,42.0
SA-08,20200531,TMIN,3,19.0,28.4
SA-08,20200601,TMAX,2,35.0,46.7
SA-08,20200601,TMIN,2,19.0,28.5
SA-08,20200602,TMAX,2,34.0,43.0
SA-08,20200602,TMIN,2,18.6,24.7
SA-08,20200603,TMAX,1,28.0,28.0
SA-08,20200603,TMIN,2,17.0,24.2
SA-08,20200604,TMAX,3,32.0,42.0
SA-08,20200604,TMIN,2,15.0,24.4
SA-08,20200605,TMAX,2,38.3,43.5
SA-08,20200605,TMIN,2,22.0,28.3
SA-08,20200606,TMAX,1,39.0,39.0
SA-08,20200606,TMIN,2,24.0,33.4
SA-08,20200607,TMAX,3,38.0,44.6
SA-08,20200607,TMIN,2,23.0,28.2
SA-08,20200608,TMAX,2,38.0,46.1
SA-08,20200608,TMIN,1,23.0,23.0
SA-08,20200609,TMAX,3,37.0,45.7
SA-08,20200609,TMIN,2,22.0,27.7
SA-08,20200610,TMAX,2,36.0,46.1
SA-08,20200610,TMIN,2,21.0,28.4
SA-08,20200611,TMAX,3,34.0,45.0
SA-08,20200611,TMIN,3,19.0,28.0
SA-08,20200612,TMAX,2,37.0,42.4
SA-08,20200612,TMIN,2,17.0,24.0
SA-08,20200613,TMAX,2,33.0,42.0
SA-08,20200613,TMIN,3,16.0,26.1
SA-08,20200614,TMAX,2,36.0,40.0
SA-08,20200614,TMIN,3,23.0,24.0
SA-08,20200615,TMAX,2,35.0,42.3
SA-08,20200615,TMIN,3,21.0,29.3
SA-08,20200616,TMAX,3,35.0,46.2
SA-08,20200616,TMIN,2,18.0,26.6
SA-08,20200617,TMAX,3,35.0,43.3
SA-08,20200617,TMIN,2,20.0,26.8
SA-08,20200618,TMIN,1,25.7,25.7
SA-08,20200619,TMAX,2,31.0,42.0
SA-08,20200619,TMIN,2,16.0,24.4
SA-08,20200620,TMAX,2,30.0,39.3
SA-08,20200620,TMIN,2,17.0,27.1
SA-08,20200621,TMAX,2,33.0,39.6
SA-08,20200621,TMIN,1,18.0,18.0
SA-08,20200622,TMAX,3,36.0,41.7
SA-08,20200622,TMIN,2,19.0,23.5
SA-08,20200623,TMAX,3,36.0,42.0
SA-08,20200623,TMIN,3,18.0,26.6
SA-08,20200624,TMAX,2,34.0,42.2
SA-08,20200624,TMIN,3,18.0,25.0
SA-08,20200625,TMAX,1,35.0,35.0
SA-08,20200625,TMIN,3,18.0,23.6
SA-08,20200626,TMAX,3,37.0,44.3
SA-08,20200626,TMIN,3,20.0,24.4
SA-08,20200627,TMAX,2,38.0,45.5
SA-08,20200627,TMIN,2,21.0,25.7
SA-08,20200628,TMAX,2,36.0,47.0
SA-08,20200628,TMIN,3,22.0,28.7
SA-08,20200629,TMAX,2,36.0,45.0
SA-08,20200629,TMIN,3,20.0,27.9
SA-08,20200630,TMAX,2,34.0,43.7
SA-08,20200630,TMIN,3,20.0,27.2
SA-08,20200701,TMAX,2,35.0,43.4
SA-08,20200701,TMIN,2,20.0,26.0
SA-08,20200702,TMAX,3,36.0,44.4
SA-08,20200702,TMIN,2,21.0,25.4
SA-08,20200703,TMAX,2,40.0,47.0
SA-08,20200703,TMIN,1,23.0,23.0
SA-08,20200704,TMAX,2,42.0,47.2
SA-08,20200704,TMIN,2,25.0,27.8
SA-08,20200705,TMAX,2,38.0,47.7
SA-08,20200705,TMIN,3,22.0,28.3
SA-08,20200706,TMAX,3,38.0,46.4
SA-08,20200706,TMIN,3,23.0,27.6
SA-08,20200707,TMAX,2,38.0,46.4
SA-08,20200707,TMIN,3,20.0,29.0
SA-08,20200708,TMAX,2,36.0,45.7
SA-08,20200708,TMIN,3,22.0,30.6
SA-08,20200709,TMAX,2,37.0,45.1
SA-08,20200709,TMIN,2,22.0,31.5
SA-08,20200710,TMAX,3,37.0,46.3
SA-08,20200710,TMIN,1,22.0,22.0
SA-08,20200711,TMAX,3,39.0,46.6
SA-08,20200711,TMIN,1,24.0,24.0
SA-08,20200712,TMAX,3,37.0,46.5
SA-08,20200712,TMIN,3,22.0,31.3
SA-08,20200713,TMAX,2,37.0,46.0
SA-08,20200713,TMIN,2,22.0,30.4
SA-08,20200714,TMAX,2,38.0,47.0
SA-08,20200714,TMIN,2,22.0,32.5
SA-08,20200715,TMAX,2,40.0,43.2
